,title,context,label
313,“น้องจ๋า” ล้มเกาหลีซิวทองยิมนาสติกแอโรบิกชิงแชมป์เอเชีย,“น้องจ๋า” ชวิศา อินทกุล ล้มแชมป์โลกชาวเกาหลีใต้ คว้าเหรียญทองยิมนาสติกแอโรบิก ชิงแชมป์เอเชีย นายกสมาคมเชื่อซีเกมส์ปีหน้านักกีฬาไทยได้มากกว่า 4 เหรียญทอง,กีฬา
314,"ครอบครัวเกลเซอร์ ตั้งราคาขายทีม ""แมนฯ ยู"" หลักแสนล้านบาท","สื่ออังกฤษ รายงาน ครอบครัวเกลเซอร์ เจ้าของทีมแมนเชสเตอร์ ยูไนเต็ด ตั้งราคาขายทีมไว้สูงถึง 3,750 ล้านปอนด์ หรือคิดเป็นเงินไทยเกือบ 1.6 แสนล้านบาท",กีฬา
315,"""บาส-ปอป้อ"" ล้มเจ้าถิ่นคว้าแชมป์แบดมินตันคู่ผสม ศึก ""เจแปนโอเพ่น""",เดชาพล พัววรานุเคราะห์ กับ ทรัพย์สิรี แต้รัตนชัย นักแบดมินตันคู่ผสมมือ 1 ของโลก ทำกองเชียร์สะใจทั้งประเทศ เมื่อแซงชนะคู่นักกีฬาเจ้าถิ่น 2-1 เกม คว้าแชมป์ ศึกเจแปนโอเพ่น ให้กับตัวเองได้เป็นครั้งแรก,กีฬา
316,"ปิดตำนาน ""เซเรนา วิลเลียมส์"" นักเทนนิสหญิงอดีตมือ 1 โลก",ปิดฉากลงอย่างยิ่งใหญ่ สำหรับที่กล่าวอำลาวงการเทนนิสทั้งน้ำตาของ เซเรนา วิลเลียมส์ หลังจากที่เธอตกรอบ 3 ในศึก ยูเอส โอเพ่น เมื่อวานนี้,กีฬา
317,"""เทนนิส"" คว้าแชมป์เทควันโด ""เวิลด์ กรังด์ปรีซ์""","""เทนนิส"" พาณิภัค วงศ์พัฒนกิจ คว้าแชมป์เทควันโด ""เวิลด์ กรังด์ปรีซ์"" ประเทศฝรั่งเศส ในรอบ 3 ปี มอบเหรียญทอง เป็นของขวัญวันเกิดให้พ่อ เตรียมเดินทางกลับถึงไทยพรุ่งนี้ (4 ก.ย.)",กีฬา
318,แมนฯยู บุก ชนะ เลสเตอร์ 1 - 0 คว้าชัย 3 นัดรวด,แมนฯ ยูไนเต็ด บุกชนะ เลสเตอร์ซิตี้ 1 - 0 ประตู โดยได้ประตูจาก เจดอน ซานโช คว้าชัย 3 นัดติด มี 9 คะแนน ขยับขึ้นอันดับ 5 ของตารางศึกพรีเมียร์ลีก,กีฬา
319,"""โจเซฟ สคูลลิง"" นักว่ายน้ำชื่อดัง รับเสพกัญชาระหว่างแข่งซีเกมส์",โจเซฟ สคูลลิง ฮีโร่เหรียญทองโอลิมปิกชาวสิงคโปร์ ตกเป็นข่าวอื้อฉาว หลังรับสารภาพเสพกัญชา ระหว่างแข่งขันซีเกมส์ที่เวียดนาม,กีฬา
320,ผู้จัดงานชี้แจงดรามาปมเงินค่าสมัครวิ่ง ยืนยันบัตรการกุศลนำเงินบริจาคทั้งหมด,"ผู้จัดงานวิ่งชี้แจงดรามา งานวิ่ง Esther Bunny Women's Run ยืนยัน ทุก 1 การสมัคร บริจาค 100 บาท และสำหรับบัตรการกุศล (Charity) 3,599 บาทจะนำเงินไปบริจาคให้ มูลนิธิรามาธิบดีฯ สมทบทุนใน ""โครงการผู้ป่วยยากไร้ มะเร็งเต้านม""โดยไม่หักค่าใช้จ่าย",กีฬา
321,"ประมูลการ์ด ""มิกกี แมนเทล"" นักเบสบอลแพงทุบสถิติ มูลค่ากว่า 400 ล้านบาท","แพงทุบสถิติ ประมูลการ์ดนักกีฬาเบสบอล ""มิกกี แมนเทิล"" มูลค่าสูงถึง 12.6 ล้านดอลลาร์สหรัฐ หรือกว่า 400 ล้านบาท",กีฬา
322,สู้เต็มที่! วอลเลย์บอลหญิงไทยจบอันดับ 3 ศึก AVC CUP,วอลเลย์บอลหญิงไทยพบเวียดนามชิงอันดับ 3 ในการแข่งขัน AVC CUP ที่ฟิลิปปินส์ สุดท้ายเป็นทีมนักตบลูกยางสาวไทยที่เอาชนะไปได้อย่างสนุก 3 เซตรวด คว้าอันดับ 3 มาครอง,กีฬา
323,"""กุลวุฒิ"" พ่ายมือ 1 โลก คว้ารองแชมป์โลกแบดมินตันชายเดี่ยว",กุลวุฒิ วิทิตศานต์ ต้านคู่แข่งดีกรีมือ 1 ของโลกไม่ไหว รับตำแหน่งรองแชมป์โลกแบดมินตันประเภทชายเดี่ยว รอแข่งต่อในศึก เจแปน โอเพ่น สัปดาห์นี้,กีฬา
324,"""ครีม บุศนันทน์"" ทะลุเข้ารอบ 8 คน แบดมินตันชิงแชมป์โลก",ครีม บุศนันทน์ อึ๊งบำรุงพันธุ์ เอาชนะ เนห์วาล ผ่านเข้ารอบ 8 คนสุดท้าย แบดมินตันชิงแชมป์โลก ขณะที่ความหวังสูงสุดของกองเชียร์ไทยในประเภทหญิงเดี่ยวและคู่ผสม พลิกล็อกพ่ายคู่แข่งตกรอบไปอย่างน่าเสียดาย,กีฬา
325,วอลเลย์บอลหญิงไทยชนะไต้หวัน 3 เซตรวด ศึก AVC Cup,"นักตบลูกยางสาวไทย คว้ารองแชมป์กลุ่มในศึกวอลเลย์บอล AVC Cup หลังเอาชนะไต้หวันไปอย่างสนุก 3-0 เซต โดย ""พิมพิชยา"" เผยยังไม่พอใจฟอร์มการเล่นของตัวเอง แต่จะพยายามเร่งฟอร์มเพื่อเล่นในรอบ 8 ทีมสุดท้ายต่อไป",กีฬา
326,มติ คกก.เลื่อนจัดแข่งบอลจตุรมิตรฯ ครั้งที่ 30 ไปเป็นปี 66,มติที่ประชุมคณะกรรมการจัดการแข่งขันฟุตบอลจตุรมิตรสามัคคี ครั้งที่ 30 ออกแถลงการณ์เลื่อนการจัดแข่งขันฟุตบอลจตุรมิตรออกไปเป็นภายในปีการศึกษา 2566 เพื่อป้องกันการแพร่ระบาดโควิด,กีฬา
327,แมนฯยูเปิดบ้านชนะ ลิเวอร์พูล 2-1 คว้าชัยนัดแรกในฤดูกาล,แมนเชสเตอร์ ยูไนเต็ด คืนฟอร์มเก่งเป็นฝ่ายชนะลิเวอร์พูล พร้อมปลดล็อกคว้าชัยชนะนัดแรกในพรีเมียร์ ลีก ฤดูกาลนี้,กีฬา
328,วอลเลย์บอลหญิงไทยชนะออสเตรเลีย 3-0 ศึก AVC cup,วอลเลย์บอลหญิงไทย เก็บชัยชนะนัดแรกในศึกวอลเลย์บอล AVC Cup หลังเอาชนะออสเตรเลียไป 3 เซตรวด โดยกัปตันชมพู่ เปิดเผยว่า เกมนี้ถือว่าได้ทดสอบระบบการเล่น เพื่อหาจุดลงตัวกับทีมให้มากที่สุด,กีฬา
329,"เพลงชาติไทยกระหึ่ม ""ก๊องส์ ธัชกร"" คว้าแชมป์โมโตจีพี รุกกีส์ คัพ","""ก๊องส์-ธัชกร บัวศรี"" นักบิดดาวรุ่งไทย สร้างประวัติศาสตร์ คว้าแชมป์ในการแข่งขันจักรยานยนต์ทางเรียบชิงแชมป์โลก ในรุ่น “โมโตจีพี รุกกีส์ คัพ” ที่ออสเตรียได้สำเร็จ",กีฬา
330,"""โกเมธ"" สร้างประวัติศาสตร์คว้าแชมป์บีเอ็มเอ็กซ์ชิงแชมป์เอเชีย",ส.ต.โกเมธ สุขประเสริฐ สร้างประวัติศาสตร์คว้าแชมป์บีเอ็มเอ็กซ์ชิงแชมป์เอเชีย เป็นครั้งแรกของเมืองไทย ก่อนที่จะต่อยอดสู่เอเชียนเกมส์ในปีหน้า,กีฬา
331,บีจี ปทุมฯ ถล่ม คิตฉี 4-0 เข้ารอบ 8 ทีมสุดท้าย ACL,บีจี ปทุม ยูไนเต็ด ผ่านเข้ารอบ 8 ทีมสุดท้าย ฟุตบอลเอเอฟซี แชมเปี้ยนส์ลีก ด้วยการชนะแชมป์ลีกจากฮ่องกง ไปขาดลอย 4-0,กีฬา
332,"""บัวขาว"" สอนมวยโชว์เหนือ ""โคตะ"" สังเวียนราชดำเนิน","""บัวขาว"" สอนมวยโชว์เหนือ ""โคตะ"" นักชกชาวญี่ปุ่นวัย 20 ปีบนสังเวียนราชดำเนิน สร้างความประทับใจ เดินมาชูมือคู่ชกรุ่นน้อง จนได้รับเสียงปรบมือผู้ชมราว 10,000 คนลั่นสนาม แมตซ์นี้ได้รับการชื่นชมการจัดมวยที่เน้นสปอร์ตเอ็นเตอร์เทนเมนต์ ไม่มีการเล่นการพนัน",กีฬา
333,ฮอกกี้สาวไทยเฉือนอินโดฯ 2-1 คว้าแชมป์เอเชีย,ฮอกกี้สาวไทยกระหึ่มเอเชีย คว้าแชมป์เฉือนอินโดนีเซีย 2-1 หยุดการรอคอยที่ยาวนานถึง 13 ปี ส่วนทีมชายไทย จบที่อันดับ 5,กีฬา
334,"""โคตะ มิอุระ"" เดินทางถึงไทย พร้อมขึ้นสังเวียนดวล ""บัวขาว""","""โคตะ มิอุระ"" นักชกดาวรุ่งชาวญี่ปุ่นที่จะมาเป็นคู่ชกของ ""บัวขาว บัญชาเมฆ"" เดินทางถึงประเทศไทยแล้ว ท่ามกลางการต้อนรับที่อบอุ่นจากบรรดาแฟนคลับชาวไทย",กีฬา
335,"โค้ช ""เชลซี-สเปอร์ส"" หวิดมีเรื่องหลังจบเกม กก.แจกใบแดงคู่","กลายเป็นเรื่องใหญ่ของวงการฟุตบอลพรีเมียร์ลีก เมื่อ 2 โค้ชคนดังอย่าง คอนเต และ ทูเคิล ปะทะคารมกันอย่างรุนแรงหลังจบเกม ""ลอนดอน ดาร์บี้แมตช์"" จนถูกกรรมการแจกใบแดงทั้งคู่",กีฬา
336,"""แวมไพร์ อีสปอร์ต"" คว้าแชมป์โลก พร้อมรางวัล 18.5 ล้าน",ทีมอีสปอร์ตไทย โชว์ผลงานยอดเยี่ยม คว้าแชมป์ พับจีโลก 2022 ที่ซาอุดีอาระเบีย รับเงินรางวัลกว่า 18 ล้านบาท พร้อมโอกาสไปเล่นในรอบโบนัสที่มีเงินรวมกว่า 1 ล้านดอลลาร์สหรัฐ,กีฬา
337,"มวยไทยเศร้า ""เพชรเก่ง ไก่ย่างห้าดาว"" เลือดคั่งในสมอง เสียชีวิต","""เพชรเก่ง ไก่ย่างห้าดาว"" เสียชีวิตเมื่อวานนี้ (13 ส.ค.) ด้วยอาการเลือดคั่งในสมอง หลังขึ้นชกมวยที่มาเลเซีย",กีฬา
338,วอลเลย์บอลชายไทยแพ้ออสเตรเลีย 1-3 AVC CUP,นักตบวอลเลย์บอลชายทีมชาติไทย พยายามสู้เต็มที่ แต่สู้ทีเด็ดในช่วงท้ายของออสเตรเลียไม่ไหว แพ้ไป 1-3 เซต ในศึกวอลเลย์บอล AVC CUP รอบ 8 ทีมสุดท้าย,กีฬา
339,ทีมชาติไทย U16 พ่ายเวียดนาม 0-2 ประตู รอบรองฯ ศึกชิงแชมป์อาเซียน,ทีมชาติไทย U16 พ่าย เวียดนาม 0-2 รอบรองชนะเลิศศึกชิงแชมป์อาเซียน,กีฬา
340,วอลเลย์บอลชายไทยชนะเกาหลีใต้ คว้าแชมป์กลุ่ม AVC CUP,วอลเลย์บอลชาย ทีมชาติไทย คว้าแชมป์กลุ่มในการแข่งขันวอลเลย์บอล AVC CUP หลังดวลกับเกาหลีใต้ถึง 5 เซต ก่อนจะแซงเอาชนะไปอย่างสนุก 3-2 เซต ผ่านเข้าสู่รอบ 8 ทีมสุดท้าย ในฐานะแชมป์กลุ่มเอ,กีฬา
341,"โซเชียลล่ารายชื่อชง กกท.ส่ง ""บิว-จอชชัว"" ไปซ้อมต่างประเทศ","โซเชียลล่ารายชื่อผ่าน change.org เรียกร้องให้ผู้ว่า กกท. ส่ง ""บิว-จอชชัว"" ไปซ้อมกับนักกรีฑาระดับโลก โค้ชที่ต่างประเทศ ล่าสุด มีผู้ร่วมลงชื่อแล้วเกือบ 600 คน",กีฬา
342,"""เซเรนา"" ประกาศเลิกเล่นเทนนิส หลังจบยูเอส โอเพ่น","""เซเรนา วิลเลียมส์"" เจ้าของแชมป์แกรนด์สแลม 23 รายการ ประกาศเตรียมเลิกเล่นเทนนิสอาชีพ หลังจบแกรนด์สแลม ยูเอส โอเพ่น",กีฬา
343,"""บิว-ภูริพล"" รั้งสถิติที่ 1 ของโลกวิ่ง 100 ม. เร็วสุดในรุ่น 18 ปี","เว็บไซต์ของสหพันธ์สมาคมกรีฑานานาชาติ ออกมาประกาศให้สถิติของ ""บิว-ภูริพล บุญสอน"" ในการแข่งขัน 100 เมตร ที่โคลอมเบีย เป็นสถิติโลกใหม่ในระดับเยาวชน",กีฬา
344,"จ่อเอาผิด ""ซ้ายมงคล"" สารภาพล้มมวย อ้างพี่ชายถูกจับเป็นตัวประกัน","กกท.เตรียมแจ้งความดำเนินคดี ""ซ้ายมงคล ฟอร์ดพยัคฆ์แดนเหนือ"" และเซียนมวยที่ว่าจ้าง หลังเจ้าตัวรับสารภาพว่าล้มมวยในศึกมวยไทย 7 สี อ้างพี่ชายถูกจับเป็นตัวประกัน",กีฬา
345,ฟุตบอลพิการทางสมองไทย ล้มเจ้าภาพคว้าเหรียญทอง,นักเตะพิการทางสมองของไทยล้มเจ้าภาพอินโดนีเซีย หลังดวลจุดโทษตัดสินแชมป์ก่อนไทยจะกำชัยชนะด้วยสกอร์รวม 7-5 คว้าเหรียญทองมาครองได้อย่างยิ่งใหญ่,กีฬา
346,"""ภูริพล"" บาดเจ็บพลาดนำทีมวิ่งผลัดลุ้นเหรียญ ศึกเยาวชนชิงแชมป์โลก","""บิว"" ภูริพล บุญสอน เกิดอาการบาดเจ็บ ระหว่างวิ่งไม้สุดท้ายให้ทีมผลัด 4 คูณ 100 เมตร ในศึกเยาวชนชิงแชมป์โลก ที่โคลอมเบีย พลาดเข้าชิงชนะเลิศอย่างน่าเสียดาย",กีฬา
347,ชบาแก้ว U18 ชนะ เมียนมา 2-0 คว้าอันดับ 3 ศึกชิงแชมป์อาเซียน,ชบาแก้ว U18 ชนะเมียนมา 2-0 ประตู คว้าอันดับ 3 ศึกชิงแชมป์อาเซียน,กีฬา
348,"""จอชชัว"" ทะลุชิง วิ่ง 400 ม. ศึกกรีฑาเยาวชนโลก 2022","""จอชชัว"" โชว์ฟอร์มดีผ่านในการแข่งขันวิ่ง 400 ม.เข้าไปแข่งรอบชิงชนะเลิศ ศึกกรีฑาเยาวชนโลก ขณะที่ วิ่ง 200 ม. ""ภูริพล"" ได้อันดับ 4 จาก พลาดโอกาสเข้าไปชิงชนะเลิศ",กีฬา
349,"""ณัฐกมล"" คว้าเหรียญทองเทควันโดเยาวชนชิงแชมป์โลก","""ขนมจีบ"" ณัฐกมล วาสนา อาศัยความสูงเตะหัวใส่คู่แข่ง ประเดิมคว้าเหรียญทองแรกให้กับทีมเทควันโดไทย ในศึกโซเฟีย เวิลด์ เทควันโด จูเนียร์ แชมเปียนชิพส์ 2022 ที่บัลแกเรีย",กีฬา
350,"เปิดประวัติ ""บิว ภูริพล"" ลมกรดดาวรุ่งไทยวัย 16 ปี ขวัญใจชาวไทย","ทำความรู้จัก ""บิว ภูริพล"" ลมกรดดาวรุ่งไทยวัย 16 จอมทำลายสถิติทั้งในกีฬาแห่งชาติ อาเซียน และยังคงเดินหน้าสร้างตำนานของตัวเองต่อไป",กีฬา
351,"""บิว ภูริพล"" เข้าที่ 4 ศึกกรีฑาเยาวชนโลก อันดับ 1 นักวิ่งจากบอตสวานา","""ภูริพล บุญสอน "" ทำเวลา 10.12 วินาที เข้าที่ 4 ขณะที่ อันดับ 1 นักวิ่งจากบอตสวานา ทำเวลา 9.91 วินาที ในการแข่งขันวิ่ง 100 ม.ชาย ศึกกรีฑาเยาวชนโลก 2022",กีฬา
352,เจ้าของตัวอักษร Thailand แจ้งความเรียกค่าเสียหายสมาคมกีฬาปันจักสีลัต,"นักออกแบบตัวอักษร แจ้งความเรียกค่าเสียหายสมาคมกีฬาปันจักสีลัต 1 ล้านบาท หลังถูกนำตัวอักษรไปใช้ไม่ได้รับอนุญาต และเจรจาตกลงกันไม่ได้ สมาคมฯ ต่อรองขอจ่ายค่าลิขสิทธิ์ 50,000-100,000 บาท ขณะที่เจ้าของเรียก 1 ล้านบาท",กีฬา
353,"""บิว ภูริพล"" ผ่านเข้ารอบรองฯ วิ่ง 100 ม.ศึกกรีฑาเยาวชนโลก 2022",ภูริพล บุญสอน ผ่านเข้าสู่รอบรองชนะเลิศ 100 ม. ทำเวลา 10.20 วินาที ในศึกกรีฑาเยาวชนชิงแชมป์โลก หลังวิ่งเข้าเส้นชัยเป็นอันดับ 1 ส่วน ธวัชชัย หีมเอียด แม้ไม่ผ่านรอบคัดเลือก แต่ทำลายสถิติตัวเอง,กีฬา
354,เอเชียได้สิทธิ์ 8 ทีมครึ่ง ฟุตบอลโลก 2026 รอบสุดท้าย,เอเอฟซี ส่งจดหมายยืนยันเอเชียได้สิทธิ์ 8 ชาติครึ่ง เข้าร่วมฟุตบอลโลก 2026 รอบสุดท้าย,กีฬา
355,"วีลแชร์บาส 3 คนคว้า ""เหรียญทองแรก"" อาเซียนพาราเกมส์",ทัพนักกีฬาคนพิการทีมชาติไทย คว้าเหรียญทองแรกจากการแข่งขันอาเซียนพาราเกมส์ที่อินโดนีเซีย จากการแข่งขันวีลแชร์บาสเกตบอล 3 คนชาย เอาชนะฟิลิปปินส์ไปขาดลอย 8 แต้ม,กีฬา
356,เทควันโดยุวชนไทยชิงเเชมป์โลก คว้าเหรียญทองเพิ่ม,ทีมเทควันโดคาเด็ดไทย หรือ ชุดยุวชน อายุระหว่าง 12-14 ปี ทำผลงานเยี่ยมคว้า 3 เหรียญทอง 2 เหรียญเงิน 2เหรียญทองแดง ในรายการเทควันโดคาเด็ดชิงแชมป์โลก 2022,กีฬา
357,ชบาแก้ว U18 พ่ายเวียดนาม 0-1 เข้ารอบรองฯ ชิงแชมป์อาเซียน,ชบาแก้วพ่ายเวียดนาม 0-1 ในการแข่งขันฟุตบอลหญิงทีมชาติไทยรุ่นอายุไม่เกิน 18 ปี ชิงแชมป์อาเซียน เตรียมพบออสเตรเลีย ในรอบรองชนะเลิศ วันที่ 2 ส.ค.นี้,กีฬา
358,"""เซบาสเตียน เวตเทล"" ประกาศลาวงการ F1 หลังจบฤดูกาล 2022",สื่อต่างชาติ รายงานว่า เซบาสเตียน เวตเทล นักแข่งรถสูตรหนึ่ง วัย 35 ปี ชาวเยอรมัน เจ้าของแชมป์โลก 4 สมัย ประกาศรีไทร์ จากการแข่งขัน F1 หลังสิ้นสุดฤดูกาล 2022,กีฬา
359,ชบาแก้ว U18 ซัดสิงคโปร์ 6-0 เกมสองศึกชิงแชมป์อาเซียน,ฟุตบอลหญิงทีมชาติไทยรุ่นอายุไม่เกิน 18 ปี ชนะสิงคโปร์ 6-0 ศึกชิงแชมป์อาเซียน เก็บ 6 คะแนนเต็มจากสองเกมแรก เตรียมพบอินโดนีเซียวันที่ 28 ก.ค.นี้,กีฬา
360,"""เชียงใหม่"" เจ้าภาพจัดฟุตบอล ""ฟีฟ่า เดย์"" เดือน ก.ย.",จ.เชียงใหม่ ได้รับเลือกให้เป็นเจ้าภาพจัดการแข่งขัน ฟุตบอล ฟีฟ่า เดย์ เดือน ก.ย.นี้ เล็งใช้ สนามกีฬาสมโภชเชียงใหม่ 700 ปี เป็นสนามแข่ง,กีฬา
361,"""ชนาธิป"" อาจไม่เล่น ""คิงส์คัพ-อาเซียนคัพ"" วอนสร้างนักเตะรุ่นใหม่ช่วยพัฒนาทีมชาติ","""ชนาธิป"" ระบุ อาจไม่กลับไปเล่นศึกคิงส์คัพ และ อาเซียนคัพ เหตุต้องการพักผ่อนหลังกรำศึกหนักมาโดยตลอด วอนสร้างนักเตะรุ่นใหม่ช่วยพัฒนาทีมชาติ",กีฬา
362,นักชกไนจีเรียเสียชีวิตหลังถูกน็อกช่วงฝึกซ้อม,เกิดข่าวเศร้าขึ้นในวงการหมัดมวยอีกครั้ง นักชกดาวรุ่งของไนจีเรีย 18 ปี เสียชีวิต หลังจากถูกน็อกถึง 2 ครั้งในช่วงการฝึกซ้อม,กีฬา
363,"ครอบครัวจัดพิธีศพ ""ปานเพชร"" ที่บ้านเกิด จ.สุโขทัย","ร่างของ ""ปานเพชร ผดุงชัยมวยไทยยิม"" ถึงบ้านเกิดใน จ.สุโขทัย แล้ว เมื่อคืนที่ผ่านมา ซึ่งครอบครัวทำพิธีรดน้ำศพ ก่อนบรรจุลงหีบ สวดพระอภิธรรมเป็นคืนแรก",กีฬา
364,"""แอนโทนี"" คู่ชก ""ปานเพชร"" ประกาศแขวนนวม หลังเกิดเหตุสลด","""แอนโทนี ดูแรนด์"" คู่ชก ""ปานเพชร ผดุงชัยมวยไทยยิม"" โพสต์เฟซบุ๊ก ประกาศแขวนนวมหลังเกิดเหตุสะเทือนใจ พร้อมช่วยเหลือครอบครัวปานเพชร ทั้งยังขอบคุณทุกคนที่ช่วยเหลือมาโดยตลอด โดยมีแฟนมวยเข้ามาแสดงความเห็นให้กำลังใจเป็นจำนวนมาก",กีฬา
365,"""ปานเพชร ผดุงชัยมวยไทย"" เสียชีวิต","""ปานเพชร ผดุงชัยมวยไทย"" เสียชีวิตเมื่อช่วงค่ำวานนี้ หลังได้รับบาดเจ็บอย่างรุนแรงระหว่างการขึ้นชก เมื่อช่วงกลางเดือนที่ผ่านมา",กีฬา
366,"น้ำใจคนวงการมวยหลั่งไหล ช่วยเหลือ ""ปานเพชร"" ยอดพุ่งเกือบ 6 แสน","น้ำใจคนวงการมวยหลั่งไหล ร่วมสมทบทุนช่วยเหลือเยียวยาเกือบ 6 แสนบาท ให้กับครอบครัว ""ปานเพชร ผดุงชัยมวยไทยยิม"" ที่ได้รับบาดเจ็บขณะแข่งขันชกมวยจนมีเลือดคั่งในสมอง",กีฬา
367,"อดีตนักยกน้ำหนักไทย ""ศิริภุช"" พ้นมลทินคดีสารต้องห้าม",ศิริภุช กุลน้อย อดีตนักยกน้ำหนักเหรียญทองแดงโอลิมปิก พ้นมลทินหลังถูกสื่อเยอรมนีเเอบบันทึกภาพกล่าวหาว่าใช้สารต้องห้ามระหว่างลงเเข่งขันยกน้ำหนัก,กีฬา
368,"ครอบครัวรอปาฏิหาริย์ ""ปานเพชร"" นักมวยถูกน็อกคาเวที","ครอบครัวยืนยัน ""ปานเพชร ผดุงชัยมวยไทยยิม"" ยังไม่เสียชีวิต หลังถูกฟันศอกจนล้มลงท้ายทอยฟาดพื้นเวทีมวย ทำให้มีเลือดคั่งในสมอง ไม่ได้สติมา 3 วัน 3 คืน โดยปานเพชร ยังใส่เครื่องช่วยหายใจอยู่ รอปฏิหาริย์อีกครั้ง",กีฬา
369,สู้เต็มที่! ชบาแก้วพ่ายฟิลิปปินส์ 0-3 จบรองแชมป์อาเซียน,ชบาแก้วสู้เต็มที่ ก่อนพ่ายทีมชาติฟิลิปปินส์ไป 0-3 จบอันดับ 2 การแข่งขันฟุตบอลหญิงชิงแชมป์อาเซียน 2022 เตรียมเดินทางกลับไทยวันนี้ (19 ก.ค.2565),กีฬา
370,"""บาส-ปอป้อ"" คว้าแชมป์แบดมินตัน ""สิงคโปร์โอเพ่น""","""บาส"" และ ""ปอป้อ"" โชว์ฟอร์มเก่ง เอาชนะคู่แข่งจากจีน ดีกรีเหรียญทองโอลิมปิก ในศึกสิงคโปร์ โอเพ่น พร้อมคว้าแชมป์เป็นสมัยที่ 2",กีฬา
371,ชบาแก้วสายเลือดใหม่ ทุบเมียนมา 2-0 ลิ่วชิงแชมป์อาเซียน,ชบาแก้วซัดเมียนมา 2-0 การแข่งขันฟุตบอลหญิงชิงแชมป์อาเซียน 2022 รอบรองชนะเลิศ ลิ่วเข้ารอบชิง เตรียมพบผู้ชนะระหว่างเวียดนาม หรือ ฟิลิปปินส์,กีฬา
372,ช้างศึก U19 แพ้จุดโทษ เวียดนาม 4-6 จบที่ 4 ศึกชิงแชมป์อาเซียน,"ทีมชาติไทย U19 แพ้จุดโทษ เวียดนาม 4-6 จบที่ 4 ศึกชิงแชมป์อาเซียน ขณะที่ ""ซัลบาดอร์"" ขอโทษแฟนบอล พร้อมนำข้อผิดพลาดไปเป็นการบ้านเพื่อแก้ไขสู้ศึกชิงแชมป์เอเชียต่อไป",กีฬา
373,"""วอลเลย์บอลหญิงไทย"" พร้อมลุยต่อ! ศึกชิงแชมป์โลก",บทสรุปของนักตบลูกยางสาวทีมชาติในศึกวอลเลย์บอลเนชันส์ลีกปีนี้ ถือว่ามาไกลที่สุดเท่าที่เคยส่งแข่งขัน คือ การจบอันดับที่ 8 แต่ภาพรวมของทีมสาวไทย ถือว่าสอบผ่านกับทีมชุดสายเลือดใหม่ ที่ต้องไปลุยต่อในศึกชิงแชมป์โลก,กีฬา
374,"""เอบรา คาราคูร์ต"" ลูกยางตุรกี โพสต์ IG ไร้เจตนาสะใจใส่วอลเลย์ไทย","""เอบรา คาราคูร์ต"" นักตบลูกยางตุรกี โพสต์ IG ยืนยันไร้เจตนาสะใจใส่วอลเลย์ไทย หลังศึกเนชันส์ ลีก 2022 รอบ 8 ทีมสุดท้ายสาวไทย พ่ายสาวตุรกี ปรากฏภาพนักตบสาวผมสีชมพู ออกอาการสะใจ จนถูกวิจารณ์ไม่เหมาะสมในวงกว้าง",กีฬา
375,วอลเลย์บอลสาวไทย เเพ้ ตุรกี 1-3 เซต ศึกเนชันส์ ลีก 2022,วอลเลย์บอลศึกเนชันส์ลีก รอบ 8 ทีมสุดท้าย สาวไทย แพ้ ตุรกี 1-3 เซต ไทยไม่ผ่านเข้ารอบ 4 ทีมสุดท้าย ส่วนตุรกีผ่านเข้ารอบไปเจอกับอิตาลี ในวันที่ 16 ก.ค.นี้,กีฬา
376,"เเฟนบอล""ลิเวอร์พูล"" ร่วมส่งทีมรักไปสิงคโปร์","ควันหลงหลังศึกแดงเดือดที่ประเทศไทย แฟนบอลลิเวอร์พูลไปให้กำลังใจนักเตะถึงที่พัก และที่สนามบินสุวรรณภูมิ โดยสาวก ""หงส์แดง"" ยืนยันว่า ผลการแข่งขันที่เเพ้เเมนฯยูไนเต็ด 0-4 ไม่ส่งผลต่อสภาพจิตใจของพวกเขา เนื่องจากเป็นเพียงเกมอุ่นเครื่อง",กีฬา
377,"นักเปตองหญิงคว้าเหรียญทองแดง ประเดิม ""เวิลด์เกมส์ 2022""",นักทอยแก่นหญิงทีมชาติไทย ชนะเดนมาร์กคว้าเหรียญทองแดง ในการแข่งขันมหกรรมกีฬา “เวิลด์เกมส์ 2022” ที่ สหรัฐฯ และเป็นเหรียญรางวัลแรกของทัพนักกีฬาไทยด้วย,กีฬา
378,เอริก เทนฮาก พาแมนฯยู ถล่ม ลิเวอร์พูล 4-0 ศึกแดงเดือดในไทย,เอริก เทนฮาก ประเดิมการคุมทีมแมนเชสเตอร์ ยูไนเต็ด ถล่มลิเวอร์พูล 4-0 ในศึกเดอะแมตซ์แดงเดือดที่ไทย,กีฬา
379,"""ชบาแก้ว"" เฉือนชนะ ฟิลิปปินส์ 1-0 คว้าแชมป์กลุ่ม A","""ชบาแก้ว"" เฉือน ฟิลิปปินส์ 1-0 ประตู ชัยชนะเกมนี้ทำให้ ไทย มี 13 คะแนน คว้าแชมป์กลุ่ม A ส่วน ฟิลิปปินส์ เป็นรองแชมป์กลุ่มที่มี 12 คะแนน เข้ารอบรองชนะเลิศ",กีฬา
